cf,company,lat,lon,cluster
01787140936,BONGUSTAIO S.R.L.,45.969619,12.680536,61
00667400329,ROSANDRA S.R.L. DI JERIAN EDVINO & C.,45.664797,13.771174,69
00950970327,G.F.D. S.R.L.,45.664718,13.771122,69
00959490327,BENCI S.R.L.,45.665188,13.77174,69
01223470327,REVOLUTION S.R.L.,45.597775,13.773028,43
02587540309,ENGLARO S.R.L.,46.52562,12.997119,0
01298670322,GENUINO S.R.L.,45.653334,13.772456,69
01265830321,PETES SRL,45.652054,13.776292,69
01290200326,VALU SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICATA,45.651978,13.776364,69
01238730327,OFFICINE ALTO ADRIATICO S.R.L.S.,45.599397,13.776708,43
01655180931,CENTRO EDIL LEGNO S.R.L.,45.915669,12.52501,61
01777440932,CUM LAUDE 21 ITALIA S.R.L.,45.934393,12.660162,61
01391460308,TELE UNO S.R.L.,46.505575,13.571014,0
02073260305,VICENTINI SERVIZI S.R.L.,45.917859,13.422983,34
00932720329,RETE - SOCIETA  A RESPONSABILITA  LIMITATA UNIPERSONALE,45.64848,13.76563,69
01571080934,GESTIONI VICKY S.R.L.,46.505433,13.571182,0
01285140933,BRESCANCIN CARLO IMMOBILIARE SRL,45.646231,13.767696,69
00916100290,MAGESTA S.P.A.,45.648114,13.765022,69
02212540237,VECA TRADING S.R.L.,45.64894,13.766453,69
01703690303,ASSILAB GROUP SRL,46.112968,13.084302,71
01265550325,BARCOLANA S.R.L.,45.650078,13.767762,69
02502150309,GMS S.R.L.,45.77516,12.998277,60
01717550303,ONORANZE FUNEBRI DI LUCA E SERRA S.R.L.,45.775417,12.999664,60
02821730302,BIRRIFICIO 620 PASSI S.R.L.,45.765442,13.167138,0
00072220932,ELECTROLUX PROFESSIONAL SPA,45.971666,12.650202,61
01141000313,CONIT SOLUTIONS S.R.L.,45.806434,13.502128,52
01275680328,QUADRA MARINE S.R.L.,46.404714,13.012163,13
01844680304,MININI & C. S.R.L.,46.174502,13.188523,5
02310180308,P.J. SOLUTIONS S.R.L.,45.94614,13.178249,50
09661030966,1849 & C S.R.L.,46.04078,13.3076,50
00334770302,VARNERIN S.R.L.,46.412335,12.91733,0
00806510301,WAL.CO S.R.L.,46.209211,13.125449,45
00157790304,INDUSTRIE TESSILI FRIULANE S.P.A.,45.963903,12.986838,50
03061490268,EUROLLS S.P.A.,46.40972,12.9202,0
02678650306,BIOFARMA S.R.L.,46.046605,13.058387,0
02895910301,BIOFARMA S.R.L.,46.046605,13.058387,0
01331610301,SAGER S.R.L.,46.40892,12.92109,0
03061490268,EUROLLS S.P.A.,46.416869,12.920924,0
02776640308,WINTEL - S.R.L.,45.941766,13.175169,50
00991520305,GEFF S.R.L.,46.046605,13.058387,0
02992920302,GRUPPO FRIULI ASSICURAZIONI SRL,46.010345,13.328659,71
04873960266,EDO SRLS,46.010345,13.328659,71
02333490304,SEDNA S.R.L.,46.01035,13.329146,71
02478080308,MOBILE 3D S.R.L.,46.01035,13.329146,71
02636150308,CNA SERVIZI FRIULI VENEZIA GIULIA S.R.L.,45.986892,13.380362,65
02936000302,SAFA SERVICE S.R.L. SEMPLIFICATA,45.944829,13.172422,50
02756760308,SVG S.R.L.,45.944829,13.172422,50
02236090300,IPSOM S.R.L.,46.046605,13.058387,0
01534060932,RED CAR S.R.L.,45.908524,12.741497,32
01409940309,D AGARO  S.R.L.,46.410931,12.918918,0
00065130932,ELECTROLUX ITALIA S.P.A.,45.971666,12.650202,61
02390920300,SPURGO SERVICE SERVIZI AMBIENTALI SRL,46.404184,13.008617,13
02750150308,MOVIDA S.R.L.,46.401531,13.011694,13
00184750933,LAVORAZIONI MECCANICHE PIGNAT - S.R.L. -,45.955916,12.633939,61
91075620939,SICURT S.R.L.,45.940692,12.647445,61
01607460936,BORTOLUSSI DAVINO CARNI S.R.L.,45.974293,12.799094,39
02257300307,KONNER S.R.L. - SOCIETA  UNIPERSONALE,45.984663,13.1967,50
00843430323,SOFTIME S.R.L.,45.653154,13.78245,69
02579410305,FRIUL MATERASSI S.R.L.,45.65283,13.782794,69
01267480323,CHIPS AVENUE SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICATA,45.652716,13.782901,69
01127990321,LAEMME GROUP - SOCIETA  A RESPONSABILITA  LIMITATA,46.0943,13.427578,74
02703190302,AIRSALM S.R.L.,46.069492,13.435665,74
91026500933,FARMACIE COMUNALI F.V.G. S.P.A.,45.957371,12.618366,61
02847110307,CAR & VAN SRL,45.977516,13.323049,71
02795520309,LBG CONSULENZE ASSICURATIVE S.R.L.,45.860988,13.221721,48
02537750305,O.F. MANSUTTI SRL,46.036127,13.143163,71
01589560935,CENTRO CONTABILE SRL,45.97185,12.57148,61
01618300931,DELCA SERVICE S.R.L.,45.973541,12.572953,61
02588990305,NONINO DISTILLATORI S.R.L.,45.996285,13.302528,71
01253150328,IL PANE QUOTIDIANO S.R.L. DI FONTANOT PAOLO,45.642975,13.787378,69
00916700321,HYGOLET ITALIANA - S.R.L.,45.642876,13.787532,69
01088970312,GENWANG S.R.L.,45.958677,13.413436,65
00451600308,EUGENIO COLLAVINI VITICOLTORI S.R.L,45.993398,13.446008,70
01618300931,DELCA SERVICE S.R.L.,46.009578,12.619478,57
01239630328,TIK.AM S.R.L.,45.640724,13.862941,19
02546710308,ARCONTEA S.R.L.,45.809894,13.525568,52
04602130264,CO.GE.VI. S.R.L.,45.810145,13.525549,52
00605730308,S - TRE S.R.L.,45.983735,13.362351,65
00246480321,MONTI - S. A R.L.,45.809996,13.526419,52
00229450325,THE BRITISH SCHOOL OF TRIESTE S.R.L.,45.810021,13.526479,52
01107760314,LA CASA DEL PARRUCCHIERE S.R.L.,45.809794,13.526561,52
01190460327,B. ORO S.R.L.,45.93553,13.613581,75
02362830305,AIRONE BLU S.R.L.,45.984863,13.360971,65
01126790318,LANZA S.R.L.,45.939052,13.619445,75
01074090315,RAIL SERVICES S.R.L.,45.932751,13.60861,75
01191970316,FAGEM  S.R.L.,45.809667,13.527567,52
01224080323,CAF & SERVIZI FRIULI VENEZIA GIULIA S.R.L.,46.109454,12.901515,30
01196360323,PRUNK CARNI S.R.L.,45.809762,13.528133,52
00139620322,POLICLINICO TRIESTINO S.P.A.,45.809752,13.528174,52
01145580310,STOP&SHOPS S.R.L.,45.809739,13.528291,52
01198960310,ARREDOQUICK SRL,45.98234299999999,13.363099999999998,65
02360630301,SELTEK S.R.L.,45.982343,13.3631,65
01083870327,NEL BLU S.R.L.,45.809508,13.530281,52
01057110312,VENERE SRL,45.937967,13.617597,75
01041530328,GOOD FOOD S.R.L.,45.809478,13.530779,52
01107500322,KYBER S.R.L.,45.809415,13.529022,52
02822330300,PRELINEA SRL,45.98245,13.362934,65
00527930317,FORZA IV S.R.L. A SOCIO UNICO,45.809462,13.530926,52
01028630315,GPM S.R.L.,45.809446,13.531109,52
01200000329,AB CONSULTING - SOCIETA  A RESPONSABILITA  LIMITATA,45.809483,13.531144,52
00826900326,THOR S.R.L.,45.80944,13.531222,52
01860600301,FORUM ARREDAMENTI S.R.L.,45.98255,13.362875,65
02896440308,ICARO S.R.L.,46.094549,13.424267,74
03016780300,NOVA MONTAGGI SRL,45.98281,13.362839,65
01824040933,TRILOGY SRL,46.024025,12.511233,46
00930530324,ACEGASAPSAMGA S.P.A.,45.775321,13.593619,52
01369030935,CREDIT AGRICOLE FRIULADRIA - SOCIETA  PER AZIONI,46.40582,13.014203,13
00238420939,FRIULANA CALCESTRUZZI SRL,45.974713,12.56818,61
01754830931,ESSEFFE SRL,45.968814,12.447545,57
01184150314,I.A.S. INDUSTRIAL AUTOMATION SOLUTIONS SRL,45.802575,13.343963,34
01723120935,ASA EMEA S.R.L.,45.927436,12.73219,32
01033240936,SOLVEPI S.P.A.,45.888996,12.575141,61
03600650281,ICOS PHARMA S.P.A.,45.948484,12.772546,25
02081310308,RBM INTERNATIONAL S.R.L.,45.983374,13.35827,65
02724920307,AKUA SRL,46.10707,13.22621,65
01828900306,AUSSAFER DUE S.R.L.,45.789143,13.228745,28
01711600302,OFF.M.A.  S.R.L. - CARPENTERIE METALLICHE,45.789166,13.228736,28
02753690987,HAYAMA TECH SERVICE SRL ABBREVIABILE IN H.T.S. S.R.L.,45.78913,13.228675,28
01098910324,MONTICOLO&FOTI IMPIANTI S.R.L.,46.105903,13.222037,65
02416450308,MODEL S.R.L. SOC. UNIPERSONALE,46.10609,13.223033,65
01322910306,PITTA E C. S.R.L.,45.832602,13.207705,48
01083870939,EUROINOX  S.R.L.,45.868631,12.77095,32
01083870939,EUROINOX  S.R.L.,45.868585,12.771026,32
80012950301,IAL INNOVAZIONE APPRENDIMENTO LAVORO FRIULI VENEZIA GIULIA S.R.L IMPRESA SOCIALE,45.780987,12.994725,60
01655540936,ADIEMME S.R.L.,45.866425,12.770282,32
01536290933,LA CONTEA S.R.L.,45.866732,12.769701,32
01294610934,MACCAN CONTRACT 2.0 S.R.L.,45.902015,12.600708,61
00054710314,AUTORICAMBI GORIZIANA S.R.L.,45.805496,13.540672,52
02526980301,CANALIS - TEKNOFIM S.R.L.,45.789166,13.228736,28
02266730304,EQUIPE MARINE S.R.L.,45.789124,13.22864,28
01648590931,C & C S.R.L.,45.867221,12.771948,32
01239220328,CARROZZERIA KNEZ - SOCIETA  A RESPONSABILITA  LIMITATA,45.61495,13.823671,20
01176210316,ADP S.R.L.,45.679829,13.387348,4
02259960306,BLUENERGY GROUP S.P.A.,45.778849,12.995772,60
02469200303,SIRIO IMMOBILIARE  S.R.L.,45.779419,12.994984,60
02517590309,SERVIZI IMPRESE UDINE S.R.L.,45.780987,12.994725,60
01785880939,ALEXANDRA SRL,45.861774,12.755768,32
01094940317,VISTA PIU  S.R.L.,45.650777,13.769607,69
01175170321,MACHI S.R.L.,45.650777,13.769607,69
01469130932,PIN TIZIANO S.R.L.,45.884448,12.580387,61
01309770327,TERGESTEO TRIESTE CENTRO S.R.L.,45.650166,13.768904,69
01771130935,ART DECOR S.R.L.,45.885115,12.579274,61
01474200936,PALAZZETTI PER TE S.R.L.,45.950895,12.772606,25
01271400937,NOXORSOKEMGROUP S.R.L.,45.949417,12.772643,25
00412260937,CENTRO SERVIZI DOGANALI - S.P.A.,45.948484,12.772546,25
00356720938,I.R.A.L. S.R.L.,45.950551,12.771348,25
01791190307,C.F.L. SRL,46.414617,12.799177,0
00550170302,IFIM S.R.L.,46.089128,13.263597,73
02027050307,E.D.M. LAME S.R.L.,46.117736,13.08185,71
02476700303,GEFRI ENERGIA S.R.L.,46.117736,13.08185,71
00624650933,COBETON S.R.L.,46.100429,13.083347,71
01567780935,IL CANTIERE SOCIETA  A RESPONSABILITA  LIMITATA,45.94837,12.72513,61
00207180936,ASSIO S.R.L.,45.927436,12.73219,32
01014060931,M.B.F. S.R.L.,45.888952,12.575194,61
01586110262,FRIUL INTAGLI INDUSTRIES S.P.A.,45.892638,12.585076,61
01470980937,FRIULRIVEST S.R.L.,45.892638,12.585076,61
01204160319,AGENZIA PETRUZ VIAGGI S.R.L.,45.894821,13.437692,65
02418740300,FARMACIA COMUNALE DI TAVAGNACCO S.R.L.,46.106542,13.224706,65
00663070324,KALCIC - SOCIETA  A RESPONSABILITA  LIMITATA,46.106609,13.225676,65
00663070324,KALCIC - SOCIETA  A RESPONSABILITA  LIMITATA,46.106609,13.225676,65
01178880314,A. MI. RO. SRLS,45.789143,13.228745,28
91093670932,MULTIMETAL S.R.L.,45.896964,12.686129,38
00434900304,PRONTOAUTO S.P.A.,46.106794,13.227149,65
02083000303,IMEI S.R.L.,45.789143,13.228745,28
02681730301,EUROPEAN PROJECTS - SOCIETA  A RESPONSABILITA  LIMITATA,45.678427,13.396121,4
01760550309,ETA S.R.L.,46.008469,13.325057,71
00156160301,D.S.R. SIDER ENGINEERING GROUP S.P.A.,45.789166,13.228736,28
00299550327,NOGAROSPED - S.R.L.,45.789141,13.228736,28
02916510304,2 EMME.CI SERVICE S.R.L.,46.10495,13.21797,65
02251000309,FAMILIA S.R.L.,46.107058,13.222418,65
02798550303,CANTIERE NAUTICO PLANAIS S.R.L.,45.789124,13.22864,28
02582830309,FUTURA YACHT S.R.L.,45.789124,13.22864,28
01333650933,DENTAL SERVICE CLINIC S.R.L.,46.105823,13.221877,65
01095470322,MONTICOLO&FOTI EDILIZIA S.R.L.,46.105903,13.222037,65
02777250305,SONI S.R.L.,46.107559,13.227515,65
02929390306,OCS GROUP SRL,45.946709,13.468332,70
01077960316,NEW LIFE    SRL,45.946639,13.468212,70
01715900930,STROMENDO GABRIELE SRL,45.7892,13.232662,28
01144610936,TELEBIT S.R.L.,45.8675,12.768201,32
01627430935,DEINOX S.R.L.,45.866432,12.771799,32
02847110307,CAR & VAN SRL,45.977754,13.321783,71
01625160930,OTFA SRL,45.866818,12.771456,32
01014060931,M.B.F. S.R.L.,45.888565,12.578592,61
01482070933,FRIGOIMPIANTI S.R.L.,45.867752,12.772434,32
01206740324,CATA ARTIGIANATO FRIULI VENEZIA GIULIA S.R.L.,45.808655,13.537067,52
00647360304,ASSCO BROKER S.R.L.,45.808014,13.5378,52
01623330931,PARUTTO S.R.L.,46.268298,12.507353,0
01220170326,BE.T S.R.L.,45.622443,13.795659,63
02918320306,LOGITRANS S.R.L.,45.795475,13.351242,34
00551910318,M.A.S. ITALIA S.R.L.,45.795475,13.351242,34
03604650287,ACEGASAPSAMGA SERVIZI ENERGETICI S.P.A.,46.071438,12.583311,57
02849740309,CAPRICCIO  GROUP SRLS,46.11554,13.288475,73
01811530300,TENDA NORD S.R.L.,46.071735,13.234164,73
02004980302,AGENZIAZERO S.R.L.,46.072014,13.234435,73
01266190329,HESTAMBIENTE S.R.L.,45.612858,13.799867,20
01170100323,EDIL BM S.R.L.,45.613039,13.800654,20
00855090320,CALCINA INIZIATIVE AMBIENTALI - SOCIETA  A RESPONSABILITA  LIMITATA,45.618021,13.821032,20
01076460318,CENTRO BENESSERE DENTALE S.R.L.,45.626194,13.808228,63
02776330306,TOZMANIA S.R.L.,46.079557,13.305736,73
02175490305,GOOD SERVICE S.R.L.,46.033683,13.255175,71
00404500308,EMPORIO RICAMBI ROSSI S.P.A.,46.0349,13.254898,71
02883460301,DELIZIE NATURA SRL,45.875269,12.995459,0
01498310935,L2 IMPIANTI S.R.L.,45.884819,12.574981,61
00238660930,MACCAN INDUSTRIA COMPONENTI PER MOBILI S.R.L.,45.88713,12.57956,61
00601610934,FIORENZA S.R.L.,45.88551,12.57454,61
01588480937,LEONARDO TRADE S.R.L.,45.902015,12.600708,61
02097370304,NATOLINO TRASPORTI S.R.L.,45.884389,12.575809,61
01040190306,IMPRESA DI STEFANO S.R.L.,46.115876,12.958993,64
05547380963,PELFA GROUP S.R.L.,46.229171,13.085366,67
01564660932,TRIMAX S.R.L.,45.936354,12.547371,61
05547380963,PELFA GROUP S.R.L.,46.229059,13.086059,67
02630340301,CAFFE  TOTO  S.R.L.,46.228282,13.08852,67
02479170306,SOLAR SERVICE S.R.L.,46.113959,12.95911,64
01829150307,GREEN IS THE COLOR S.R.L.,46.085532,12.937452,0
02635590306,CASTIL SRL,45.885536,13.343644,49
03384980276,ARTE & WOOD S.R.L.,45.806713,12.686176,38
00646010264,VIDUE S.P.A.,45.811951,12.687829,38
01608120935,FG AUTOMAZIONI S.R.L.,45.818867,12.69409,38
01586490938,FAB S.R.L.,45.818867,12.69409,38
01146210933,G. & F. TRANCIATI S.R.L.,45.818867,12.69409,38
00646010264,VIDUE S.P.A.,45.818867,12.69409,38
01341800934,FRIULANA SCAVI S.R.L.,46.015899,13.108148,5
01586490938,FAB S.R.L.,45.809769,12.689851,38
02133080305,PRO.LAB. S.R.L.,45.876064,13.348587,49
01279350936,NUOVA PORDENONESE BEVANDE S.R.L.,45.961214,12.66084,61
01564690939,STUDIO DE CONTO VAZZOLER & PARTNERS S.R.L.,45.958395,12.504634,57
02553050309,HAYAMA SRL,46.100348,13.091474,71
00411180300,CENTRO ORGANIZZATIVO EDILE TECNICO - COEDILT S.R.L.,46.014537,13.334457,65
02454660305,NPX SRL,46.080667,13.258543,73
01789930300,TERMONOVA S.P.A.,45.970591,12.989693,50
01264190321,STRATEGAHUB SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICATA,45.646231,13.767696,69
01454130939,TOP S.R.L.,45.957487,12.664463,61
02705570303,AXIS DANZA SOCIETA  SPORTIVA DILETTANTISTICA A R.L.,46.182739,13.069524,67
00645570326,SERVIGEST - S.R.L.,45.905531,13.610931,75
00303620314,MINERVA S.P.A.,45.902704,13.572046,22
01586270934,PERLARREDI SRL,45.972646,12.994642,50
02740030305,LAPO IMMOBILIARE S.R.L.,46.369916,13.080923,0
02912940307,FROOGS SRL,46.369282,13.078612,0
02502390301,T.D.P. TORNITURA DI PRECISIONE S.R.L. IN FORMA ABBREVIATA T.D.P. S.R.L.,46.36869,13.078268,0
00396960932,OFFICINE G.S.P. S.R.L.,45.927436,12.73219,32
01385630932,F.B. COSTRUZIONI S.R.L.,45.901529,12.728785,38
00398770933,TERMOIDRAULICA ANTONEL S.R.L.,45.899244,12.728068,38
02550370304,PITTILINO S.R.L.,45.95288,12.669686,61
02636150308,CNA SERVIZI FRIULI VENEZIA GIULIA S.R.L.,46.165038,12.708694,72
02456020300,ZIRALDO IMPIANTI S.R.L.,46.111683,13.082118,71
02392770307,CONC. MAICO - CENTRO OTOACUSTICO MARCHESIN SRL,46.171,12.708538,72
01670550936,OMNIA COMMUNICATION S.R.L.,46.171147,12.708343,72
02257380309,VISUAL DISPLAY S.R.L.,46.052283,13.244583,73
00435080304,CHINESPORT S.P.A.,46.052978,13.246114,73
01271180323,EVERYSTORE SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICATA,45.653543,13.774031,69
00079760328,ASSICURAZIONI GENERALI SOCIETA  PER AZIONI,45.654158,13.769411,69
02258300306,MEGAVISION S.R.L.,46.171122,12.708508,72
01336910326,TECNOGOMMA 2 S.R.L.,45.655397,13.776474,69
00935180323,AUTORICAMBI BERTONI S.R.L.,45.656403,13.781647,69
02845470307,MONDO EDIL SRL,45.656751,13.782031,69
00896860327,VECTA S.R.L.,45.654561,13.790585,69
01252700933,RE.BI.S. S.R.L.,45.656642,13.785129,69
02852960307,ADRIAMONEY S.R.L.,45.655127,13.776343,69
01586310938,SOCIALTEAM SRL,46.170157,12.833464,0
02638800306,RAMO SRL,46.118187,13.298147,66
02066590304,VITEN SRL,46.118187,13.298147,66
02638800306,RAMO SRL,46.118187,13.298147,66
01429320300,ARTELATTE S.R.L.,46.156216,13.01552,71
01202290316,SKALIA SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICATA,45.842785,13.398,34
02257300307,KONNER S.R.L. - SOCIETA  UNIPERSONALE,46.016895,13.205978,50
01141200319,PIERO PELLIZON IMMOBILIARE SRL,45.937506,13.621952,75
01379220930,M.P. SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICATA,45.915121,12.851881,59
00300940319,GENERAL SCAMBI S.R.L.,45.925586,13.521304,70
01099020313,IMPRESA EDILE BERISHA S.R.L.,45.937957,13.608573,75
02821300304,TPM SRL,45.936089,13.607105,75
00255950305,SAVAS S.R.L.,45.935123,13.606708,75
02390980304,CHIAPPO S.R.L.,45.988842,13.376344,65
01330460328,JAGA S.R.L.S.,45.651478,13.776887,69
00216460931,SO.L.ARE. S.R.L.,45.914243,12.657252,57
06625541005,FML AUDITING SRL,45.91321,12.658356,57
02244100307,LINDA S.R.L.,46.079952,13.234008,73
01512090935,ALBA S.R.L,46.081255,13.23354,73
02223200300,R.D.P.  TRADING  SRL,46.083874,13.232334,73
01371040930,FAGNINI S.R.L.,45.959963,12.660371,61
01880550932,MAGNA GRECIA SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICATA,45.961081,12.661055,61
01208360931,GELCARNI S.R.L.,46.002357,12.624576,57
01336070329,ITALIAN DISTRICTS S.R.L.,45.646231,13.767696,69
02130470301,MOLINO MORAS S.R.L.,45.647597,13.76668,69
00986750321,LACOM S.R.L.,45.646231,13.767696,69
00300650322,AL BAGATTO S.R.L.,45.646231,13.767696,69
01184250320,DIFFUSIONI TELEVISIVE S.R.L.,45.601448,13.76468,43
00815640321,RISTOBAR - S.R.L.,45.644603,13.801706,69
02197150309,COLDAM S.R.L.,45.789143,13.228745,28
02073640308,SOGEP SRL,45.892425,13.500194,65
01160790315,CMF S.P.A.,45.947617,13.469161,70
00553460312,AURORA S.R.L.,45.917791,13.457899,65
01740040934,LA BOTTEGA S.R.L.,45.896435,12.685199,38
05617370969,CALLIGARIS S.P.A.,45.984319,13.354904,65
02859730307,COMMERCIALE NORD DIESEL S.R.L.,46.127465,13.210952,65
02891140309,RAIANNABEL SRL,45.942518,13.206154,50
00158530303,CAFC S.P.A.,46.506401,13.607309,0
01874600206,NIROVE ECOSERVICE SRL,46.157537,12.724861,72
01217450939,MOULD SOLUTIONS S.R.L.,46.157323,12.725879,72
01265600302,TIROLO S.R.L.,45.98894,13.370028,65
01592250300,PETTARINI S.R.L.,45.988824,13.371011,65
02737420303,GEIMAN S.R.L.,45.98931,13.371434,65
01592250300,PETTARINI S.R.L.,45.98931,13.371434,65
02211550302,COMPACT SORTING SYSTEM S.R.L.,45.989206,13.371098,65
01592250300,PETTARINI S.R.L.,45.988853,13.370123,65
01069970315,WORKSHOP CARE S.R.L.,45.955213,13.465333,70
02925800308,M&M SOURCES SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICATA,46.005874,13.332143,71
01167920329,RESIDENCE LE TERRAZZE S.R.L.,45.654158,13.769411,69
00171820327,GENERTEL S.P.A.,45.654158,13.769411,69
00229450325,THE BRITISH SCHOOL OF TRIESTE S.R.L.,45.653078,13.773818,69
01213440322,IDEA CONVENIENZA S.R.L.,45.652657,13.773897,69
02677960300,CA.LI.MA. BAR SRL,46.063101,13.395826,74
02735980308,ECOSYSTEM S.R.L.,45.969797,12.985448,50
02042570305,FRAPPA EDILIZIA S.R.L.,45.969724,12.984956,50
00664260304,EMMEDIEMME S.R.L.,45.986291,13.195687,50
01586270934,PERLARREDI SRL,45.893716,12.695181,38
02720270301,FG 1926 S.R.L.,45.908516,12.669793,38
03585150265,FLEXTEC S.R.L.,45.881321,12.71447,38
03585150265,FLEXTEC S.R.L.,45.895481,12.693156,38
00454250309,C.V.C. - CENTRO VENETO CARTA - S.R.L.,45.901105,12.683318,38
01087040315,SCAVI NORD EST S.R.L.,45.795827,13.52514,52
01318780309,LIVENZA SERVIZI MOBILITA  S.R.L.,45.951082,12.521164,57
01303920324,TOMARI SOCIETA  A RESPONSABILITA  LIMITATA,45.617133,13.812114,20
00055180327,ILLYCAFFE  S.P.A.,45.618021,13.821032,20
00055180327,ILLYCAFFE  S.P.A.,45.618021,13.821032,20
00055180327,ILLYCAFFE  S.P.A.,45.611565,13.819008,20
01369030935,CREDIT AGRICOLE FRIULADRIA - SOCIETA  PER AZIONI,45.609461,13.816495,20
03858100237,SURGICA ROBOTICA S.R.L.,45.621361,13.802727,20
02390250302,SERICHIM S.R.L.,45.64137,13.787709,69
00915290324,A.P.E. RESEARCH S.R.L.,45.621361,13.802727,20
02938240302,ARIA51 S.R.L.,45.621361,13.802727,20
00956780324,MA.R.T.A. ASCENSORI S.R.L.,45.620438,13.809131,20
01304290321,SISTEMI E TECNOLOGIE DI SICUREZZA - SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICATA,45.618021,13.821032,20
01319690309,BLIZ S.R.L.,45.616575,13.808322,20
02229600305,CUSSIGH BIKE S.R.L.,45.619121,13.811474,20
00867210320,A.M.A.A. - AGENZIA MARITTIMA ALTO ADRIATICO - SOCIETA  A RESPONSABILITA  LIMITATA,45.617133,13.812114,20
01081120311,EUROGLASS GIULIANA S.R.L.,45.62009,13.810776,20
00686490327,AUTA MAROCCHI S.P.A.,45.618021,13.821032,20
01138820319,A&R PALESTRE SOCIETA  SPORTIVA DILETTANTISTICA A RESPONSABILITA  LIMITATA,45.64137,13.787709,69
01047330327,ECOEDILMONT - SOCIETA  A RESPONSABILITA  LIMITATA,45.582914,13.797175,20
01693870303,NECTOS S.R.L.,45.606076,13.807634,20
00721380327,SEASTOK S.P.A.,45.605175,13.808815,20
00690360326,FLOWERS S.R.L.,45.593369,13.807507,20
01406200939,FLOWERS S.R.L.,45.593369,13.807507,20
01406200939,FLOWERS S.R.L.,45.593369,13.807507,20
01236490320,971 SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICATA,45.593369,13.807507,20
01406200939,FLOWERS S.R.L.,45.603154,13.766797,43
01095120323,CENTRO DISCOUNT S.R.L.,45.586833,13.804056,20
01189250937,DYVA ITALIA S.R.L.,45.891923,12.597935,61
02198430304,EMMEGIO  S.R.L.,46.013649,13.334918,65
00609540307,CECONI S.R.L.,46.10107,13.240118,65
01793370931,GREEN GOLD ENERGY S.R.L.,45.618021,13.821032,20
02844460309,C.G.G. GROUP SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICATA,46.067943,13.206798,73
00423540939,ALS ITALIA SRL,45.952863,12.788231,25
01350500326,SEA GREEN ENGINEERING S.R.L.,45.655574,13.78016,69
00112750930,PODERE DELL ANGELO SOCIETA  AGRICOLA S.R.L.,45.886853,12.624807,61
02212620302,FIBRE NET S.P.A.,45.996285,13.302528,71
01188340325,LOTO S.R.L.,45.808112,13.536658,52
01894100302,DB INFORMATIC   S.R.L.,46.404259,13.018501,13
02345670307,SOCIETA  FERROVIE UDINE - CIVIDALE S. A R.L.,46.095641,13.424324,74
02808780304,BRICKONE S.R.L.,46.097067,13.425467,74
01859060939,DARE TO S.R.L.,45.883094,13.435106,34
01206740324,CATA ARTIGIANATO FRIULI VENEZIA GIULIA S.R.L.,45.944762,12.881146,59
00387360936,UN.ART. SERVIZI S.R.L.,45.944762,12.881146,59
01434120935,AGRIDATA S.R.L.,45.944762,12.881146,59
01776500934,OBLO  S.R.L.,45.943819,12.878633,59
01821510938,EXTRALIFE - ELI SRL,45.943467,12.878302,59
01181560325,DODIPIU  - SOCIETA  A RESPONSABILITA  LIMITATA,45.635596,13.831335,63
01285140933,BRESCANCIN CARLO IMMOBILIARE SRL,45.942265,12.756147,32
01396460931,STILE ITALIANO S.R.L.,45.957552,12.685197,61
00397540931,SORGENTE VALCIMOLIANA S.R.L.,45.957815,12.68655,61
01831990930,DACO WOOD SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICATA,45.973303,12.486218,57
00515650315,SILVER S.R.L.,45.918381,13.4261,34
01019890316,STEELWOOD S.R.L.,45.918381,13.4261,34
01831990930,DACO WOOD SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICATA,45.97317,12.485076,57
01683140931,HYDROGEA S.P.A.,45.95705,12.68628,61
02958880300,DYNASTY S.R.L.S.,46.07771,13.233967,73
02455870309,4LG S.R.L.,45.963199,12.977046,50
01289070326,SIRCELLI SRL,45.648267,13.78078,69
00813000320,CENTROCUCITO S.R.L.,45.647973,13.78295,69
00813000320,CENTROCUCITO S.R.L.,45.647973,13.78295,69
00875640328,VALE S.R.L.,45.647577,13.776355,69
01301710933,ARBLU S.R.L.,45.974713,12.56818,61
01738070935,CENTRO CASA ARREDAMENTI S.R.L.,45.934102,12.541839,61
00256060302,MARINELLA SOCIETA  AGRICOLA A R.L.,45.798881,13.463928,35
00963780325,CORONA S.R.L.,45.642406,13.759944,69
01747870937,ANGELELLA S.R.L.,45.932254,12.502842,57
03769070164,T. EVA SRL,45.617954,13.820049,20
02935940300,TANNUS ITALIA S.R.L.,46.100819,13.091234,71
02610340305,ITALFIT MAGNETI SRL,46.100348,13.091474,71
01548650306,F.LLI VARUTTI SRL,46.102165,13.090538,71
